order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price
ORD02531,2024-04-14,CUST0377,P010,Lamp,Home,2,15
ORD02532,2024-06-25,CUST0393,P012,Table,Home,1,200
ORD02533,2024-09-11,CUST0067,P007,Python Book,Books,3,30
ORD02534,2024-04-28,CUST0282,P010,Lamp,Home,1,15
ORD02535,2024-12-04,CUST0368,P012,Table,Home,3,200
ORD02536,2024-12-24,CUST0092,P013,Shoes,Sports,5,60
ORD02537,2024-05-14,CUST0412,P004,T-Shirt,Clothing,4,20
ORD02538,2024-06-26,CUST0005,P014,Bag,Sports,4,35
ORD02539,2024-02-11,CUST0034,P012,Table,Home,1,200
ORD02540,2024-11-02,CUST0287,P002,Phone,Electronics,4,500
ORD02541,2024-02-12,CUST0135,P008,SQL Book,Books,4,25
ORD02542,2024-03-08,CUST0246,P011,Chair,Home,2,120
ORD02543,2024-08-31,CUST0038,P012,Table,Home,1,200
ORD02544,2024-06-05,CUST0161,P009,ML Book,Books,5,45
ORD02545,2024-04-19,CUST0084,P009,ML Book,Books,3,45
ORD02546,2024-03-07,CUST0099,P015,Bottle,Sports,1,10
ORD02547,2024-07-11,CUST0186,P011,Chair,Home,5,120
ORD02548,2024-05-04,CUST0134,P013,Shoes,Sports,2,60
ORD02549,2024-07-24,CUST0356,P003,Tablet,Electronics,3,350
ORD02550,2024-06-25,CUST0480,P002,Phone,Electronics,5,500
ORD02551,2024-04-30,CUST0171,P005,Jeans,Clothing,2,40
ORD02552,2024-11-24,CUST0036,P010,Lamp,Home,5,15
ORD02553,2024-09-02,CUST0432,P005,Jeans,Clothing,1,40
ORD02554,2024-02-27,CUST0359,P004,T-Shirt,Clothing,5,20
ORD02555,2024-02-17,CUST0175,P001,Laptop,Electronics,1,800
ORD02556,2024-10-24,CUST0270,P011,Chair,Home,4,120
ORD02557,2024-08-16,CUST0477,P011,Chair,Home,4,120
ORD02558,2024-10-27,CUST0141,P003,Tablet,Electronics,4,350
ORD02559,2024-09-27,CUST0448,P006,Jacket,Clothing,5,80
ORD02560,2024-05-11,CUST0401,P004,T-Shirt,Clothing,5,20
ORD02561,2024-12-02,CUST0024,P012,Table,Home,2,200
ORD02562,2024-01-07,CUST0175,P009,ML Book,Books,4,45
ORD02563,2024-08-02,CUST0220,P013,Shoes,Sports,2,60
ORD02564,2024-05-21,CUST0490,P015,Bottle,Sports,4,10
ORD02565,2024-05-19,CUST0058,P012,Table,Home,3,200
ORD02566,2024-02-13,CUST0191,P001,Laptop,Electronics,3,800
ORD02567,2024-01-02,CUST0109,P015,Bottle,Sports,1,10
ORD02568,2024-08-08,CUST0393,P002,Phone,Electronics,5,500
ORD02569,2024-08-17,CUST0344,P001,Laptop,Electronics,3,800
ORD02570,2024-04-09,CUST0060,P002,Phone,Electronics,1,500
ORD02571,2024-06-16,CUST0443,P008,SQL Book,Books,2,25
ORD02572,2024-08-04,CUST0058,P002,Phone,Electronics,2,500
ORD02573,2024-02-18,CUST0167,P006,Jacket,Clothing,5,80
ORD02574,2024-10-16,CUST0470,P001,Laptop,Electronics,2,800
ORD02575,2024-04-26,CUST0329,P008,SQL Book,Books,2,25
ORD02576,2024-02-12,CUST0167,P014,Bag,Sports,3,35
ORD02577,2024-06-21,CUST0310,P003,Tablet,Electronics,3,350
ORD02578,2024-02-24,CUST0303,P008,SQL Book,Books,5,25
ORD02579,2024-03-16,CUST0060,P003,Tablet,Electronics,2,350
ORD02580,2024-06-08,CUST0362,P004,T-Shirt,Clothing,4,20
ORD02581,2024-07-05,CUST0227,P004,T-Shirt,Clothing,5,20
ORD02582,2024-03-05,CUST0232,P014,Bag,Sports,2,35
ORD02583,2024-01-11,CUST0475,P015,Bottle,Sports,3,10
ORD02584,2024-10-13,CUST0216,P013,Shoes,Sports,2,60
ORD02585,2024-06-10,CUST0301,P006,Jacket,Clothing,4,80
ORD02586,2024-11-30,CUST0493,P010,Lamp,Home,2,15
ORD02587,2024-04-08,CUST0121,P006,Jacket,Clothing,2,80
ORD02588,2024-08-24,CUST0157,P012,Table,Home,3,200
ORD02589,2024-11-28,CUST0292,P007,Python Book,Books,3,30
ORD02590,2024-10-11,CUST0017,P014,Bag,Sports,4,35
ORD02591,2024-03-20,CUST0011,P001,Laptop,Electronics,2,800
ORD02592,2024-01-19,CUST0296,P008,SQL Book,Books,5,25
ORD02593,2024-01-28,CUST0235,P007,Python Book,Books,1,30
ORD02594,2024-11-06,CUST0249,P012,Table,Home,4,200
ORD02595,2024-07-12,CUST0353,P001,Laptop,Electronics,1,800
ORD02596,2024-11-19,CUST0376,P010,Lamp,Home,3,15
ORD02597,2024-11-26,CUST0062,P002,Phone,Electronics,3,500
ORD02598,2024-11-02,CUST0391,P006,Jacket,Clothing,4,80
ORD02599,2024-01-07,CUST0253,P003,Tablet,Electronics,5,350
ORD02600,2024-11-12,CUST0266,P015,Bottle,Sports,5,10
ORD02601,2024-09-23,CUST0129,P010,Lamp,Home,2,15
ORD02602,2024-02-24,CUST0213,P014,Bag,Sports,1,35
ORD02603,2024-09-04,CUST0104,P012,Table,Home,2,200
ORD02604,2024-12-03,CUST0242,P010,Lamp,Home,5,15
ORD02605,2024-05-18,CUST0241,P007,Python Book,Books,3,30
ORD02606,2024-06-07,CUST0405,P011,Chair,Home,3,120
ORD02607,2024-05-16,CUST0095,P005,Jeans,Clothing,2,40
ORD02608,2024-10-24,CUST0301,P006,Jacket,Clothing,2,80
ORD02609,2024-12-18,CUST0421,P006,Jacket,Clothing,2,80
ORD02610,2024-02-26,CUST0331,P014,Bag,Sports,4,35
ORD02611,2024-11-28,CUST0485,P009,ML Book,Books,2,45
ORD02612,2024-10-31,CUST0324,P002,Phone,Electronics,5,500
ORD02613,2024-07-17,CUST0012,P014,Bag,Sports,4,35
ORD02614,2024-05-24,CUST0262,P006,Jacket,Clothing,2,80
ORD02615,2024-10-17,CUST0435,P010,Lamp,Home,2,15
ORD02616,2024-09-25,CUST0463,P002,Phone,Electronics,5,500
ORD02617,2024-06-02,CUST0050,P002,Phone,Electronics,4,500
ORD02618,2024-02-11,CUST0494,P015,Bottle,Sports,5,10
ORD02619,2024-02-20,CUST0364,P010,Lamp,Home,3,15
ORD02620,2024-07-24,CUST0254,P012,Table,Home,2,200
ORD02621,2024-09-07,CUST0446,P002,Phone,Electronics,4,500
ORD02622,2024-12-12,CUST0010,P008,SQL Book,Books,3,25
ORD02623,2024-05-20,CUST0480,P010,Lamp,Home,1,15
ORD02624,2024-05-04,CUST0299,P014,Bag,Sports,1,35
ORD02625,2024-10-03,CUST0134,P011,Chair,Home,4,120
ORD02626,2024-06-04,CUST0488,P011,Chair,Home,2,120
ORD02627,2024-07-11,CUST0438,P005,Jeans,Clothing,5,40
ORD02628,2024-03-06,CUST0380,P014,Bag,Sports,5,35
ORD02629,2024-12-27,CUST0414,P007,Python Book,Books,5,30
ORD02630,2024-02-26,CUST0148,P005,Jeans,Clothing,5,40
ORD02631,2024-12-11,CUST0095,P003,Tablet,Electronics,4,350
ORD02632,2024-03-29,CUST0124,P008,SQL Book,Books,1,25
ORD02633,2024-03-24,CUST0133,P010,Lamp,Home,4,15
ORD02634,2024-12-21,CUST0038,P009,ML Book,Books,5,45
ORD02635,2024-09-25,CUST0126,P007,Python Book,Books,1,30
ORD02636,2024-06-01,CUST0275,P009,ML Book,Books,1,45
ORD02637,2024-06-07,CUST0107,P007,Python Book,Books,4,30
ORD02638,2024-01-09,CUST0420,P007,Python Book,Books,5,30
ORD02639,2024-09-08,CUST0290,P009,ML Book,Books,1,45
ORD02640,2024-07-19,CUST0310,P010,Lamp,Home,1,15
ORD02641,2024-04-12,CUST0308,P008,SQL Book,Books,5,25
ORD02642,2024-10-29,CUST0310,P014,Bag,Sports,5,35
ORD02643,2024-12-05,CUST0073,P015,Bottle,Sports,2,10
ORD02644,2024-09-13,CUST0394,P007,Python Book,Books,4,30
ORD02645,2024-10-05,CUST0202,P009,ML Book,Books,3,45
ORD02646,2024-09-04,CUST0411,P009,ML Book,Books,4,45
ORD02647,2024-04-24,CUST0449,P013,Shoes,Sports,3,60
ORD02648,2024-09-12,CUST0040,P001,Laptop,Electronics,4,800
ORD02649,2024-08-06,CUST0018,P015,Bottle,Sports,1,10
ORD02650,2024-11-23,CUST0131,P002,Phone,Electronics,3,500
ORD02651,2024-01-18,CUST0080,P012,Table,Home,1,200
ORD02652,2024-03-12,CUST0283,P011,Chair,Home,5,120
ORD02653,2024-12-24,CUST0053,P009,ML Book,Books,1,45
ORD02654,2024-05-08,CUST0178,P007,Python Book,Books,1,30
ORD02655,2024-08-29,CUST0343,P011,Chair,Home,4,120
ORD02656,2024-01-21,CUST0050,P011,Chair,Home,3,120
ORD02657,2024-04-19,CUST0440,P007,Python Book,Books,1,30
ORD02658,2024-02-04,CUST0177,P002,Phone,Electronics,1,500
ORD02659,2024-01-01,CUST0467,P010,Lamp,Home,1,15
ORD02660,2024-09-06,CUST0210,P012,Table,Home,5,200
ORD02661,2024-02-11,CUST0059,P004,T-Shirt,Clothing,3,20
ORD02662,2024-12-15,CUST0154,P010,Lamp,Home,4,15
ORD02663,2024-02-07,CUST0455,P008,SQL Book,Books,3,25
ORD02664,2024-08-30,CUST0431,P015,Bottle,Sports,2,10
ORD02665,2024-03-15,CUST0084,P005,Jeans,Clothing,5,40
ORD02666,2024-12-12,CUST0439,P014,Bag,Sports,4,35
ORD02667,2024-10-11,CUST0485,P003,Tablet,Electronics,5,350
ORD02668,2024-05-29,CUST0013,P008,SQL Book,Books,4,25
ORD02669,2024-03-20,CUST0292,P014,Bag,Sports,4,35
ORD02670,2024-10-12,CUST0316,P013,Shoes,Sports,2,60
ORD02671,2024-09-24,CUST0345,P014,Bag,Sports,3,35
ORD02672,2024-03-05,CUST0011,P006,Jacket,Clothing,4,80
ORD02673,2024-07-16,CUST0384,P008,SQL Book,Books,3,25
ORD02674,2024-06-11,CUST0210,P006,Jacket,Clothing,1,80
ORD02675,2024-10-18,CUST0320,P006,Jacket,Clothing,2,80
ORD02676,2024-01-18,CUST0269,P011,Chair,Home,2,120
ORD02677,2024-12-13,CUST0494,P004,T-Shirt,Clothing,4,20
ORD02678,2024-04-22,CUST0303,P015,Bottle,Sports,1,10
ORD02679,2024-10-16,CUST0299,P008,SQL Book,Books,2,25
ORD02680,2024-06-02,CUST0455,P010,Lamp,Home,1,15
ORD02681,2024-07-29,CUST0144,P007,Python Book,Books,4,30
ORD02682,2024-05-09,CUST0360,P004,T-Shirt,Clothing,3,20
ORD02683,2024-06-13,CUST0487,P005,Jeans,Clothing,4,40
ORD02684,2024-08-25,CUST0113,P006,Jacket,Clothing,5,80
ORD02685,2024-04-19,CUST0320,P008,SQL Book,Books,4,25
ORD02686,2024-02-06,CUST0462,P010,Lamp,Home,5,15
ORD02687,2024-07-21,CUST0328,P006,Jacket,Clothing,3,80
ORD02688,2024-01-08,CUST0286,P009,ML Book,Books,4,45
ORD02689,2024-02-09,CUST0183,P003,Tablet,Electronics,1,350
ORD02690,2024-06-23,CUST0287,P008,SQL Book,Books,3,25
ORD02691,2024-10-02,CUST0120,P014,Bag,Sports,2,35
ORD02692,2024-03-05,CUST0476,P013,Shoes,Sports,2,60
ORD02693,2024-08-13,CUST0465,P005,Jeans,Clothing,4,40
ORD02694,2024-11-25,CUST0458,P002,Phone,Electronics,2,500
ORD02695,2024-03-06,CUST0030,P008,SQL Book,Books,4,25
ORD02696,2024-09-01,CUST0007,P004,T-Shirt,Clothing,5,20
ORD02697,2024-09-17,CUST0218,P015,Bottle,Sports,3,10
ORD02698,2024-08-08,CUST0416,P002,Phone,Electronics,2,500
ORD02699,2024-10-19,CUST0293,P014,Bag,Sports,4,35
ORD02700,2024-07-21,CUST0395,P008,SQL Book,Books,5,25
ORD02701,2024-11-04,CUST0120,P002,Phone,Electronics,1,500
ORD02702,2024-04-10,CUST0301,P013,Shoes,Sports,4,60
ORD02703,2024-02-21,CUST0461,P002,Phone,Electronics,4,500
ORD02704,2024-07-06,CUST0217,P015,Bottle,Sports,2,10
ORD02705,2024-10-02,CUST0201,P011,Chair,Home,5,120
ORD02706,2024-04-07,CUST0426,P003,Tablet,Electronics,5,350
ORD02707,2024-02-07,CUST0435,P003,Tablet,Electronics,2,350
ORD02708,2024-06-17,CUST0060,P002,Phone,Electronics,2,500
ORD02709,2024-04-11,CUST0246,P009,ML Book,Books,2,45
ORD02710,2024-01-16,CUST0157,P003,Tablet,Electronics,4,350
ORD02711,2024-06-17,CUST0147,P015,Bottle,Sports,2,10
ORD02712,2024-09-05,CUST0176,P008,SQL Book,Books,3,25
ORD02713,2024-11-02,CUST0228,P009,ML Book,Books,1,45
ORD02714,2024-04-24,CUST0378,P002,Phone,Electronics,5,500
ORD02715,2024-04-24,CUST0382,P001,Laptop,Electronics,4,800
ORD02716,2024-08-19,CUST0365,P003,Tablet,Electronics,2,350
ORD02717,2024-08-01,CUST0041,P009,ML Book,Books,2,45
ORD02718,2024-10-08,CUST0268,P009,ML Book,Books,4,45
ORD02719,2024-04-17,CUST0160,P002,Phone,Electronics,4,500
ORD02720,2024-12-01,CUST0172,P004,T-Shirt,Clothing,4,20
ORD02721,2024-06-01,CUST0108,P003,Tablet,Electronics,1,350
ORD02722,2024-02-22,CUST0044,P013,Shoes,Sports,2,60
ORD02723,2024-10-30,CUST0309,P001,Laptop,Electronics,4,800
ORD02724,2024-05-05,CUST0374,P010,Lamp,Home,3,15
ORD02725,2024-07-28,CUST0170,P015,Bottle,Sports,1,10
ORD02726,2024-04-02,CUST0491,P012,Table,Home,1,200
ORD02727,2024-06-02,CUST0473,P010,Lamp,Home,5,15
ORD02728,2024-09-12,CUST0456,P012,Table,Home,1,200
ORD02729,2024-03-10,CUST0432,P014,Bag,Sports,5,35
ORD02730,2024-06-22,CUST0238,P001,Laptop,Electronics,1,800
ORD02731,2024-08-03,CUST0388,P013,Shoes,Sports,4,60
ORD02732,2024-05-11,CUST0042,P015,Bottle,Sports,3,10
ORD02733,2024-07-03,CUST0090,P008,SQL Book,Books,5,25
ORD02734,2024-09-04,CUST0253,P004,T-Shirt,Clothing,2,20
ORD02735,2024-08-14,CUST0365,P013,Shoes,Sports,5,60
ORD02736,2024-09-23,CUST0051,P002,Phone,Electronics,4,500
ORD02737,2024-07-19,CUST0170,P007,Python Book,Books,1,30
ORD02738,2024-09-05,CUST0428,P003,Tablet,Electronics,4,350
ORD02739,2024-03-06,CUST0031,P004,T-Shirt,Clothing,1,20
ORD02740,2024-04-02,CUST0143,P006,Jacket,Clothing,4,80
ORD02741,2024-02-07,CUST0010,P005,Jeans,Clothing,2,40
ORD02742,2024-10-12,CUST0173,P012,Table,Home,3,200
ORD02743,2024-08-25,CUST0338,P008,SQL Book,Books,2,25
ORD02744,2024-03-25,CUST0202,P014,Bag,Sports,3,35
ORD02745,2024-04-20,CUST0167,P011,Chair,Home,2,120
ORD02746,2024-05-07,CUST0161,P001,Laptop,Electronics,1,800
ORD02747,2024-02-29,CUST0255,P010,Lamp,Home,5,15
ORD02748,2024-07-26,CUST0211,P005,Jeans,Clothing,5,40
ORD02749,2024-09-02,CUST0182,P002,Phone,Electronics,5,500
ORD02750,2024-07-09,CUST0450,P012,Table,Home,1,200
ORD02751,2024-07-01,CUST0434,P006,Jacket,Clothing,1,80
ORD02752,2024-10-30,CUST0478,P008,SQL Book,Books,4,25
ORD02753,2024-08-28,CUST0271,P015,Bottle,Sports,5,10
ORD02754,2024-09-07,CUST0387,P002,Phone,Electronics,3,500
ORD02755,2024-07-10,CUST0296,P012,Table,Home,3,200
ORD02756,2024-05-22,CUST0366,P001,Laptop,Electronics,4,800
ORD02757,2024-09-17,CUST0263,P005,Jeans,Clothing,3,40
ORD02758,2024-09-21,CUST0326,P014,Bag,Sports,5,35
ORD02759,2024-06-18,CUST0361,P001,Laptop,Electronics,1,800
ORD02760,2024-01-17,CUST0362,P012,Table,Home,3,200
ORD02761,2024-05-05,CUST0153,P012,Table,Home,1,200
ORD02762,2024-03-12,CUST0345,P014,Bag,Sports,2,35
ORD02763,2024-08-30,CUST0291,P006,Jacket,Clothing,4,80
ORD02764,2024-06-04,CUST0358,P005,Jeans,Clothing,5,40
ORD02765,2024-04-02,CUST0217,P002,Phone,Electronics,4,500
ORD02766,2024-03-27,CUST0228,P004,T-Shirt,Clothing,4,20
ORD02767,2024-12-24,CUST0489,P002,Phone,Electronics,2,500
ORD02768,2024-06-18,CUST0059,P006,Jacket,Clothing,5,80
ORD02769,2024-03-21,CUST0093,P001,Laptop,Electronics,3,800
ORD02770,2024-03-13,CUST0014,P009,ML Book,Books,5,45
ORD02771,2024-01-10,CUST0216,P012,Table,Home,4,200
ORD02772,2024-12-08,CUST0497,P006,Jacket,Clothing,1,80
ORD02773,2024-11-02,CUST0277,P002,Phone,Electronics,5,500
ORD02774,2024-05-06,CUST0034,P008,SQL Book,Books,4,25
ORD02775,2024-04-23,CUST0493,P009,ML Book,Books,3,45
ORD02776,2024-02-25,CUST0391,P011,Chair,Home,2,120
ORD02777,2024-04-17,CUST0127,P014,Bag,Sports,3,35
ORD02778,2024-05-27,CUST0449,P015,Bottle,Sports,2,10
ORD02779,2024-01-26,CUST0335,P009,ML Book,Books,3,45
ORD02780,2024-08-14,CUST0463,P006,Jacket,Clothing,4,80
ORD02781,2024-07-26,CUST0066,P013,Shoes,Sports,5,60
ORD02782,2024-01-20,CUST0232,P013,Shoes,Sports,5,60
ORD02783,2024-11-17,CUST0071,P009,ML Book,Books,2,45
ORD02784,2024-06-05,CUST0083,P009,ML Book,Books,1,45
ORD02785,2024-03-30,CUST0438,P002,Phone,Electronics,3,500
ORD02786,2024-12-09,CUST0311,P005,Jeans,Clothing,5,40
ORD02787,2024-07-22,CUST0375,P004,T-Shirt,Clothing,5,20
ORD02788,2024-11-12,CUST0461,P010,Lamp,Home,1,15
ORD02789,2024-06-26,CUST0129,P009,ML Book,Books,3,45
ORD02790,2024-07-18,CUST0183,P004,T-Shirt,Clothing,3,20
ORD02791,2024-06-25,CUST0238,P003,Tablet,Electronics,5,350
ORD02792,2024-01-27,CUST0114,P009,ML Book,Books,2,45
ORD02793,2024-01-16,CUST0473,P009,ML Book,Books,1,45
ORD02794,2024-06-08,CUST0302,P005,Jeans,Clothing,5,40
ORD02795,2024-12-13,CUST0054,P006,Jacket,Clothing,3,80
ORD02796,2024-01-03,CUST0350,P010,Lamp,Home,2,15
ORD02797,2024-02-03,CUST0105,P001,Laptop,Electronics,3,800
ORD02798,2024-12-22,CUST0312,P011,Chair,Home,5,120
ORD02799,2024-07-15,CUST0415,P008,SQL Book,Books,4,25
ORD02800,2024-03-31,CUST0183,P004,T-Shirt,Clothing,2,20
ORD02801,2024-05-27,CUST0298,P010,Lamp,Home,1,15
ORD02802,2024-03-01,CUST0018,P012,Table,Home,5,200
ORD02803,2024-03-23,CUST0203,P009,ML Book,Books,3,45
ORD02804,2024-05-21,CUST0321,P001,Laptop,Electronics,3,800
ORD02805,2024-04-19,CUST0399,P004,T-Shirt,Clothing,4,20
ORD02806,2024-09-28,CUST0013,P003,Tablet,Electronics,4,350
ORD02807,2024-09-22,CUST0426,P004,T-Shirt,Clothing,4,20
ORD02808,2024-03-19,CUST0230,P010,Lamp,Home,2,15
ORD02809,2024-04-24,CUST0449,P009,ML Book,Books,4,45
ORD02810,2024-06-13,CUST0412,P009,ML Book,Books,3,45
ORD02811,2024-12-04,CUST0340,P001,Laptop,Electronics,1,800
ORD02812,2024-01-13,CUST0494,P004,T-Shirt,Clothing,3,20
ORD02813,2024-11-03,CUST0146,P004,T-Shirt,Clothing,4,20
ORD02814,2024-10-09,CUST0258,P004,T-Shirt,Clothing,1,20
ORD02815,2024-08-28,CUST0075,P006,Jacket,Clothing,2,80
ORD02816,2024-03-07,CUST0190,P015,Bottle,Sports,2,10
ORD02817,2024-01-07,CUST0453,P004,T-Shirt,Clothing,2,20
ORD02818,2024-12-26,CUST0239,P002,Phone,Electronics,3,500
ORD02819,2024-03-24,CUST0272,P011,Chair,Home,3,120
ORD02820,2024-03-05,CUST0371,P013,Shoes,Sports,4,60
ORD02821,2024-05-20,CUST0349,P002,Phone,Electronics,4,500
ORD02822,2024-08-03,CUST0035,P005,Jeans,Clothing,3,40
ORD02823,2024-01-04,CUST0381,P005,Jeans,Clothing,3,40
ORD02824,2024-07-03,CUST0433,P002,Phone,Electronics,3,500
ORD02825,2024-01-02,CUST0333,P009,ML Book,Books,1,45
ORD02826,2024-11-19,CUST0132,P010,Lamp,Home,5,15
ORD02827,2024-05-31,CUST0437,P012,Table,Home,4,200
ORD02828,2024-10-08,CUST0303,P008,SQL Book,Books,5,25
ORD02829,2024-10-05,CUST0272,P011,Chair,Home,3,120
ORD02830,2024-01-26,CUST0475,P003,Tablet,Electronics,5,350
ORD02831,2024-08-15,CUST0146,P011,Chair,Home,1,120
ORD02832,2024-02-03,CUST0134,P015,Bottle,Sports,2,10
ORD02833,2024-12-02,CUST0183,P015,Bottle,Sports,1,10
ORD02834,2024-08-23,CUST0473,P014,Bag,Sports,4,35
ORD02835,2024-10-25,CUST0470,P002,Phone,Electronics,1,500
ORD02836,2024-06-19,CUST0467,P010,Lamp,Home,1,15
ORD02837,2024-04-05,CUST0042,P015,Bottle,Sports,3,10
ORD02838,2024-02-01,CUST0392,P008,SQL Book,Books,5,25
ORD02839,2024-02-18,CUST0298,P010,Lamp,Home,2,15
ORD02840,2024-11-30,CUST0291,P013,Shoes,Sports,2,60
ORD02841,2024-04-19,CUST0460,P010,Lamp,Home,4,15
ORD02842,2024-01-31,CUST0392,P005,Jeans,Clothing,2,40
ORD02843,2024-07-18,CUST0278,P002,Phone,Electronics,2,500
ORD02844,2024-05-08,CUST0431,P009,ML Book,Books,4,45
ORD02845,2024-01-15,CUST0463,P007,Python Book,Books,3,30
ORD02846,2024-01-15,CUST0190,P014,Bag,Sports,2,35
ORD02847,2024-04-09,CUST0218,P003,Tablet,Electronics,4,350
ORD02848,2024-05-01,CUST0210,P009,ML Book,Books,5,45
ORD02849,2024-04-15,CUST0130,P012,Table,Home,2,200
ORD02850,2024-08-11,CUST0461,P006,Jacket,Clothing,1,80
ORD02851,2024-06-21,CUST0233,P013,Shoes,Sports,1,60
ORD02852,2024-11-20,CUST0060,P013,Shoes,Sports,3,60
ORD02853,2024-10-25,CUST0193,P015,Bottle,Sports,4,10
ORD02854,2024-09-07,CUST0154,P005,Jeans,Clothing,2,40
ORD02855,2024-01-07,CUST0037,P014,Bag,Sports,5,35
ORD02856,2024-05-04,CUST0228,P013,Shoes,Sports,4,60
ORD02857,2024-10-05,CUST0077,P001,Laptop,Electronics,4,800
ORD02858,2024-09-28,CUST0329,P015,Bottle,Sports,3,10
ORD02859,2024-05-17,CUST0287,P009,ML Book,Books,4,45
ORD02860,2024-02-23,CUST0353,P005,Jeans,Clothing,3,40
ORD02861,2024-01-18,CUST0138,P011,Chair,Home,1,120
ORD02862,2024-07-19,CUST0372,P007,Python Book,Books,2,30
ORD02863,2024-07-02,CUST0221,P015,Bottle,Sports,3,10
ORD02864,2024-03-22,CUST0147,P010,Lamp,Home,1,15
ORD02865,2024-10-24,CUST0484,P010,Lamp,Home,1,15
ORD02866,2024-06-30,CUST0123,P004,T-Shirt,Clothing,4,20
ORD02867,2024-06-04,CUST0088,P014,Bag,Sports,4,35
ORD02868,2024-05-07,CUST0131,P010,Lamp,Home,2,15
ORD02869,2024-03-12,CUST0078,P001,Laptop,Electronics,5,800
ORD02870,2024-02-09,CUST0355,P010,Lamp,Home,2,15
ORD02871,2024-05-26,CUST0266,P012,Table,Home,1,200
ORD02872,2024-10-17,CUST0344,P007,Python Book,Books,1,30
ORD02873,2024-05-23,CUST0182,P007,Python Book,Books,3,30
ORD02874,2024-01-03,CUST0189,P005,Jeans,Clothing,5,40
ORD02875,2024-12-06,CUST0352,P007,Python Book,Books,2,30
ORD02876,2024-10-07,CUST0114,P011,Chair,Home,4,120
ORD02877,2024-04-28,CUST0144,P004,T-Shirt,Clothing,5,20
ORD02878,2024-09-16,CUST0428,P013,Shoes,Sports,5,60
ORD02879,2024-08-10,CUST0341,P003,Tablet,Electronics,2,350
ORD02880,2024-12-29,CUST0497,P005,Jeans,Clothing,1,40
ORD02881,2024-04-30,CUST0213,P003,Tablet,Electronics,1,350
ORD02882,2024-12-02,CUST0320,P009,ML Book,Books,2,45
ORD02883,2024-04-07,CUST0448,P004,T-Shirt,Clothing,4,20
ORD02884,2024-05-18,CUST0043,P012,Table,Home,4,200
ORD02885,2024-04-09,CUST0192,P007,Python Book,Books,4,30
ORD02886,2024-04-06,CUST0486,P013,Shoes,Sports,3,60
ORD02887,2024-04-06,CUST0079,P006,Jacket,Clothing,1,80
ORD02888,2024-10-16,CUST0336,P003,Tablet,Electronics,5,350
ORD02889,2024-07-02,CUST0438,P001,Laptop,Electronics,2,800
ORD02890,2024-03-20,CUST0189,P012,Table,Home,4,200
ORD02891,2024-04-12,CUST0303,P009,ML Book,Books,2,45
ORD02892,2024-08-17,CUST0416,P014,Bag,Sports,1,35
ORD02893,2024-11-18,CUST0442,P012,Table,Home,1,200
ORD02894,2024-10-17,CUST0205,P002,Phone,Electronics,1,500
ORD02895,2024-03-05,CUST0403,P009,ML Book,Books,5,45
ORD02896,2024-06-14,CUST0467,P012,Table,Home,4,200
ORD02897,2024-07-18,CUST0270,P014,Bag,Sports,1,35
ORD02898,2024-09-11,CUST0472,P006,Jacket,Clothing,4,80
ORD02899,2024-08-03,CUST0402,P013,Shoes,Sports,2,60
ORD02900,2024-09-21,CUST0289,P005,Jeans,Clothing,1,40
ORD02901,2024-04-16,CUST0392,P011,Chair,Home,5,120
ORD02902,2024-05-16,CUST0388,P007,Python Book,Books,2,30
ORD02903,2024-05-23,CUST0227,P007,Python Book,Books,4,30
ORD02904,2024-01-07,CUST0422,P015,Bottle,Sports,2,10
ORD02905,2024-05-07,CUST0041,P005,Jeans,Clothing,4,40
ORD02906,2024-10-16,CUST0379,P010,Lamp,Home,4,15
ORD02907,2024-08-22,CUST0483,P002,Phone,Electronics,1,500
ORD02908,2024-10-16,CUST0021,P007,Python Book,Books,1,30
ORD02909,2024-12-30,CUST0059,P001,Laptop,Electronics,1,800
ORD02910,2024-11-27,CUST0182,P006,Jacket,Clothing,4,80
ORD02911,2024-10-04,CUST0231,P007,Python Book,Books,2,30
ORD02912,2024-07-26,CUST0036,P010,Lamp,Home,5,15
ORD02913,2024-08-06,CUST0149,P001,Laptop,Electronics,1,800
ORD02914,2024-12-01,CUST0216,P003,Tablet,Electronics,5,350
ORD02915,2024-10-19,CUST0374,P003,Tablet,Electronics,3,350
ORD02916,2024-08-11,CUST0216,P008,SQL Book,Books,5,25
ORD02917,2024-08-07,CUST0082,P004,T-Shirt,Clothing,5,20
ORD02918,2024-02-19,CUST0039,P012,Table,Home,1,200
ORD02919,2024-04-22,CUST0436,P003,Tablet,Electronics,4,350
ORD02920,2024-05-28,CUST0259,P006,Jacket,Clothing,2,80
ORD02921,2024-01-27,CUST0199,P007,Python Book,Books,1,30
ORD02922,2024-12-12,CUST0460,P013,Shoes,Sports,4,60
ORD02923,2024-01-11,CUST0413,P001,Laptop,Electronics,2,800
ORD02924,2024-10-28,CUST0154,P010,Lamp,Home,4,15
ORD02925,2024-07-08,CUST0240,P011,Chair,Home,3,120
ORD02926,2024-06-11,CUST0144,P010,Lamp,Home,4,15
ORD02927,2024-10-17,CUST0271,P014,Bag,Sports,3,35
ORD02928,2024-08-29,CUST0107,P006,Jacket,Clothing,2,80
ORD02929,2024-11-14,CUST0034,P005,Jeans,Clothing,3,40
ORD02930,2024-06-20,CUST0475,P007,Python Book,Books,2,30
ORD02931,2024-04-21,CUST0345,P008,SQL Book,Books,4,25
